time,personID,problemID,1st,1st_reason,1st_label_katori,1st_label_yamamoto,1st_check,2nd,2nd_reason,2nd_label_katori,2nd_label_yamamoto,2nd_check,3rd,3rd_reason,3rd_label_katori,3rd_label_yamamoto,3rd_check,others,understanding,free
12/16/2022 15:22:36,6,23,22,累積和配列への加算を条件を示した行で、問題を解くのに必要な前計算の根幹部分である。,8,8,,13,既に見つかっている素数の倍数を合成数として記録していくという、エラトステネスのふるいの根幹をなす部分である。問題固有の考察が含まれないので、1 番ほど重要でない。,9,9,,9,エラトステネスの篩では、この条件付けによって合成数でない場合は処理をスキップできるため、漸近計算量が最大値 N に対し O(N log N) でなく O(N log log N) となる。計算量の (軽微な) 変化に関わるだけなので、1 番や 2 番ではない。,4,4,,,とても理解できた。,
12/16/2022 22:51:02,2,23,21,L ~ Rで条件を満たすものの個数、というタイプのクエリに答える問題は累積和で考えると効率的に解けるので、そのアイデアを用いた部分を最重要だと評価した。,4,4,,8,1 ~ 10^5の全部の数を素数判定する必要があるが、全部判定していると間に合わない。(10^5) ^ (1/2)までの数で試し割りすればいいという知見が出ている行なので、クエリの高速化に次いで重要だと考えた。,4,4,,11,エラトステネスの篩のアイデアで、xが素数ならxの倍数は素数ではない、という操作をしている部分なので、重要。割と自明なアイデアだと感じたので3番目にしました。,8,8,,,とても理解できた。,
12/19/2022 12:28:58,8,23,12,素数の倍数を候補から消していくという、エラトステネスのふるいというアルゴリズムを最もよく表した一文だから。,14,14,,28,累積和を用いて、素数の個数を計算量少なく求めようとしており、アルゴリズム的に重要だから。この方法は必ずしも必須ではないので2番とした。,4,4,,6,0と1は素数ではないという記述は、当たり前だが忘れてしまうと、すべて素数でないと判断されてしまうので重要。アルゴリズムというよりはコーナーケースの処理なので3番とした。,3,3,,,とても理解できた。,
12/21/2022 3:02:49,9,23,18,エラトステネスの篩で素数判定を行い、それをテーブルに持つ処理を行う行であるから。今回の問題では10^5以下の素数の値が全て求まっている必要があるので、素数判定を行った結果を配列に格納する箇所が、最も重要であると考える。,9,9,,22,その数が2017に似た数であるかどうかを判定する箇所であるから。素数判定の結果を用いて2017に似た数かどうかの判定を行うため、素数判定の結果が前提と考え、1番とはしなかった。,8,8,,22,累積和配列を構築するパートであるから。これは素数判定と2017に似た数の判定が前提となっているため、重要度は1番目、2番目に比べると下がると考えた。,14,14,,4～15行目：実際にエラトステネスの篩を用いた素数判定を行っている箇所であるため、ここの行も重要だと考えている。,とても理解できた。,
12/21/2022 16:25:08,4,23,28,答えを求めるときにcumulative_sum[]の性質を利用して効率的に計算しているから。,4,4,,22,答えを求めるために必要なcumulative_sum[]を作るために重要な条件文だから。重要だが、問題文の条件をそのまま書いているだけであるため。,8,8,,12,素数判定を効率的に行なっている部分だから。ただ素数判定はこの問題において道具でしかない。,4,4,,,とても理解できた。,
12/28/2022 21:06:31,5,23,28,この問題は、概ね「累積和リストを利用した区間和」と「エラトステネスの篩を利用した素数の列挙」の2つの要素がある。そのうち、累積和リストを利用した実装のほうが思いつきづらく、より問題を解くのに本質的だと考えたため、累積和をどのように使えばよいかが書かれている28行目がもっとも重要だと考えた。,2,2,,22,エラトステネスの篩の関数内部については、どの行もひとしく重要であると考え、特定の行を選ぶことはできないと感じた。したがって、この問題の「2017に似た数」という部分を条件式に起こした22行目が、累積和ほど非自明な実装でないにせよ、２番目に重要だと思った。,8,8,,23,累積和リストの実装の中の一部であり、上２行と違い１行で大きな意味を持っているわけではないため３番めに重要だと考えた。,13,13,,"4 ~ 15行:典型的だが、エラトステネスの篩の実装であり重要
21: 累積和の更新部分であり、重要",とても理解できた。,
12/31/2022 0:23:40,10,23,12,素数の倍数をFalseにしていて、エラトステネスの篩において重要だと思ったため。,9,9,,8,1番の上で、i * i <= Nとすることで計算量をこの部分の計算量をO(√N)に抑えることができて、重要であると思った。,4,4,,21,1番2番に注意して実装した関数を用いて、累積和により、区間の中の条件を満たす数の個数を出していて重要だと感じたため。,12,12,,,とても理解できた。,
1/3/2023 7:41:36,11,23,12,倍数に対して素数でないことをメモしている箇所が要だと思ったため．,9,9,,6,"0,1は素数ではないので，初期条件として自分で入れてあげる必要がある．前処理のような意味合いが強く感じるため2番目にしました．",6,6,,28,累積和を使ってある区間の和を求めている箇所．素数判定の方が重要だと考えたので，3番目にしました．,12,12,,,とても理解できた。,
12/10/2022 13:04:29,1,24,24,入次数が0になった頂点を先入先出のキューに入れることによって，トポロジカル順に頂点を取り出すことができるという考えを表しているため，最も重要だと考えた．,11,11,,22,入次数が0の頂点を起点に考えることでトポロジカル順序にソートできるという考え方を表していると考えたため選択した．1の方がより考え方を端的に表していると考え2番目とした．,14,14,,14,入次数が0の頂点を起点に考えることでトポロジカル順序にソートできるという考え方を表していると考えたため．2と同様の理由であり同等の重要度だと考え，便宜上3番目とした．,14,14,,,とても理解できた。,
12/15/2022 17:22:16,7,24,21,すでにソート配列の中に組み込んだ頂点から出る矢印を取り除いていくことで次の「自分を指す矢印がなくなった頂点」が現れ，次にソート配列に挿入されるべき頂点が分かるという，トポロジカルソートの基本的な操作の一つだから．,11,11,,22,"自分を指す矢印がなくなった頂点から順にソート配列に入れていくことでトポロジカルソートを実現でき，この条件文がその条件を示しているから．
1番でない理由としては，1番に選んだ21行目の操作を行ったおかげで「自分を指す矢印がなくなった頂点」が順番に生まれていき，これが次にソート配列に組み込まれる頂点となるという論理の流れがあるため．",8,8,,12,"トポロジカルソートはqueueのデータ構造を使うことでより簡単に実現できるということを示しているから．
3番である理由としては，特にqueueを用いなくてもstackなど別のデータ構造でも実現可能であるから．",14,14,,,まあ理解できた。,
12/16/2022 8:43:03,3,24,22,トポロジカルソートはこの入次数が0になったノードからQueに突っ込んでくことで実現できるのが重要で、その実装をしているのがこことここの内部だから。,11,11,,18,Queを用いた全探索及びDPには大体言えるが、探索順序の決定をQueに依存できるのは重要である。,10,10,,7,しいて言えば最初に入次数とグラフを構築するのは大事かもしれない。,6,6,,,とても理解できた。,
12/16/2022 15:42:15,6,24,14,入次数 0 の頂点はトポロジカルソートにおいて先頭としてよいという、Khan のトポロジカルソートの根幹をなす部分である。,14,14,,22,入次数 0 の頂点はトポロジカルソートにおいて先頭としてよいという、Khan のトポロジカルソートの根幹をなす部分である。1 番と同様に重要。,14,14,,21,"トポロジカルソートの先頭にした頂点から辺が伸びている頂点について、入次数を減算するという状態の差分計算を行なっている。 1, 2 番に対して従たる部分。",12,12,,,とても理解できた。,
12/16/2022 23:18:07,2,24,22,入次数が0である頂点を現在1番前の頂点としてsort済みの配列に入れていくというアルゴリズムなので、入次数が0という判定をしている部分が最重要だと考えた。,8,8,,20,ソート済みの頂点から出ている辺を消していく操作なので、アルゴリズムのメインアイデアではないが、入次数を減らしていく部分なのでこれが2番目に重要だと考えた。,9,9,,9,上で書いたソート済みの頂点から辺を消すための操作には、辺の情報を頂点に持たせておかないといけないので、ここが次に重要であると感じた。,14,14,,,とても理解できた。,
12/19/2022 12:45:22,8,24,20,キューに入ったものを１つずつ取り出してソートしていくのが、トポロジカルソートのやり方をよく表していると思ったから。,14,14,,21,調べたところから繋がっている先の入次数を減らしていくというのもトポロジカルソートの重要な点だから。1番と同じくらい重要だと思う。,9,9,,12,キューというデータ構造を使うというのもトポロジカルソートで重要だから。コードの記述としては平易なので3番にした。,14,14,,,まあ理解できた。,
12/21/2022 3:11:57,9,24,14,入次数が0の頂点を、ソート済み配列とキューに入れる箇所であるから。トポロジカルソートでまず最初にやるべき要点を記述してある行であると考えており、一番重要だと考えている。,11,11,,21,見た頂点の入次数を1減らす処理を行っているから。入次数が0の頂点を入れる次に行うべき処理の要点を記述してある行と考えており、2番目に重要と考えている。,9,9,,19,"一度見た頂点をキューから取り除いているから。これは実装上の注意点であるため、1,2番目ほどは重要ではないと考えている。",11,11,,,とても理解できた。,
12/21/2022 22:30:07,4,24,22,入次数が0のノードをソート済みにするというのがこのソートの本質であるため。,14,14,,24,キューを使って次に見るノードを管理するのが重要だから。ただこれはソートに必要な道具にすぎないため。,14,10,×,19,queueからどのように取り出すのかを決める行だから。取り出し方を決めているだけなので2番よりは弱い。,14,14,,,とても理解できた。,
12/28/2022 21:36:26,5,24,8,プログラム内で何度も使用されるin_degreeという配列がどのようなものなのかについて、入次数という概念を知らなくても8行目を読めば理解できるため。逆に、これがわからなければ理解が難しいと考え、もっとも重要だとした。,14,14,,22,8行目でin_degreeについて理解した事が前提ではあるが、queueにどのようなものが追加されているのかを理解できるため重要だと考えた。,11,11,,18,上2つとは違い、プログラミングのテクニックとして重要な部分ではあるが、queueの中身がある間実行する というpython特有の書き方なので重要だと考えた。,1,1,,,まあ理解できた。,
12/31/2022 0:44:38,10,24,21,まず入次数0につながるノードの入次数を1減らすことが重要であるから。,9,9,,23,1番で入次数を1減らした後、0になったものをsortedに追加することが重要であるから。,11,11,,24,1番で入次数を1減らした後、2番と同じように0になったものをqueueに追加することが重要であるから。,11,11,,,とても理解できた。,
1/3/2023 7:47:35,11,24,14,トポロジカルソートにおいて，入字数が0のものから処理していくことが大事であると感じたから．,14,14,,21,ノードを見ていくごとに，入次数は減少させる必要があり，その操作を表しているから．1番目の0のものを見ていくという強い意思があっての入次数管理なので2番目にしました．,9,9,,8,あらかじめ入次数を数えておくことは大事です．前処理のような雰囲気を感じたので3番目にしました．,12,12,,,とても理解できた。,
12/10/2022 12:59:15,1,25,15,見つけた未訪問の頂点をキューに入れることで，BFSの順序で頂点を探索できるという考え方を表しているため．,10,10,,11,訪問済みの頂点をキューから取り出すことでBFS順で探索を行えることを表している行であるため重要と考えて選択した．1番目の方がこの考え方をより端的に表していると考えて，2番目に選択した．,10,10,,13,未訪問の頂点であるかどうかを確認する操作であり，ミスが起こりやすい部分だと考えて選択した．アルゴリズムの根幹となる部分ではないと考え3番目とした．,3,3,,,とても理解できた。,
12/15/2022 18:00:18,7,25,26,問題で問われている最短距離を求めるためには幅優先探索を行えばよいということがこの行から分かるから．,2,2,,7,"queueのデータ構造を用いることは幅優先探索を行うために重要であることだと思うから．
1番でない理由としては，この部分は幅優先探索のアルゴリズムの一部であり，問題を解くことには直結していないから．",14,14,,11,"次に見る頂点候補(queue)のうち，古いものから順に取り出していくことで幅優先探索を実現できるということが分かるから．
3番である理由としては，古いもの順に取り出すということはqueueの基本的な使い方と合致しており，2番目があれば分かる操作であるから．",11,11,,,まあ理解できた。,
12/16/2022 8:47:18,3,25,26,この問題のコアは幅優先探索を使えば解ける、ということなので。,2,2,,14,幅優先探索で重要なのはここの配るDP遷移式で状態をまとめて探索できることだから。,10,10,,10,Queを用いるDPや全探索すべてに言えることだが、探索順序をQueを用いれば効率的に決定できるのは重要である。,4,4,,,とても理解できた。,
12/16/2022 23:38:34,2,25,11,BFSは距離を近い順に確定させていくが、queueの先頭の要素がいまのところ一番近い頂点なので、その知見がふくまれたこの行が最重要。,14,14,,14,まだ訪れていない頂点があったら、距離を確定させる操作がいるので、距離の確定をさせるこの行は重要。,9,9,,23,隣接リストで表現しないと計算量が増えてしまうので、アルゴリズムの根幹ではないがこれはこれで重要だと考える。,4,4,,,とても理解できた。,
12/17/2022 23:26:23,6,25,11,幅優先探索の、訪問済みかつ未処理の頂点の中で最も昔に訪問した頂点を処理するという特徴が示されている。,14,14,,15,Deque を Queue として使う以上入れ方にも選択肢があるが、後ろから入れるということが示されている。Deque を使わなければさして気にするところでもないので 2 番。,1,1,,13,"この条件分岐は忘れがちだが忘れると痛い目を見る。1, 2 番に比べると細かい注意点に当たる。",3,3,,,とても理解できた。,
12/19/2022 17:58:45,8,25,15,発見したノードをキューに入れていくというのはBFSの1番の特徴だから。,11,11,,13,まだ見ていないところについて見るという記述で、これもbfsにおいては大切だと思った。1番の方が本質的だと思ったので、こちらは2番にした。,10,10,,5,距離を最初に-1で初期化しておくことで、たどり着けないところは-1で出力せよ、という問題の指示に答えられるようにしているから。bfsのアルゴリズムに本質的に関わることではないので3番にした。,6,6,,,まあ理解できた。,
12/21/2022 3:18:19,9,25,14,今見ている頂点から直接たどり着ける頂点に対して最短距離の更新を行っている行であるから。最短距離の更新を直接行っている行であるため、ここが一番大事と考えている。,9,9,,13,一度見た頂点を二度と見ないような処理をしている行であるから。最短距離の更新を本質的に行う行ではないため1番大事というわけではないが、これがないと無限ループが起こってしまうため、2番目に大事と考えている。,14,14,,8,最初に訪れる頂点をキューに入れる行であるから。少しの実装上の注意点なので1番や2番というわけではないものの、これがないと全く探索が行われないので、3番目に重要だと考えた。,6,6,,,とても理解できた。,
12/21/2022 22:36:59,4,25,11,幅優先探索はノードをキューとして管理することが重要で、この行はそれを表しているから。,14,14,,15,キューにどのように値を追加しているのかを表す行だから。ただ次のノードを入れるというだけなので2番にした。,11,11,,14,答えを表すリストを更新している部分だから。ただ探索の本質にはあまり関係ない。,9,9,,,とても理解できた。,
12/28/2022 21:45:56,5,25,15,BFSの本質的な部分であると同時に、この部分をappendleftにするとDFSという別のアルゴリズムになってしまうため、絶対に間違えてはいけない重要な部分だと考えた。,3,3,,11,15行目をappendleftにしていても、11行目がpopだとDFSになる。appendのほうが本質的に感じたが、15行目と同様にこの部分も非常に大切だと考えた。,14,14,,13,BFSの更新処理について、実際にdist配列を変更する部分であり、BFS/DFS共通の部分なので上2つより優先度は下がるが重要だと考えた。,9,9,,6: 初期化しないとBFSを開始できないから,まあ理解できた。,
12/31/2022 0:55:15,10,25,11,bfsにおいて、queueのデータ構造を使うことが重要であるため。,14,14,,13,1番のデータ構造を用いた上で、訪問したノードは訪ねないようにすることが重要であるため。,8,8,,6,1番や2番より基本的だが、start地点のdistの値を0で初期化することを忘れないことが重要であるため。,6,6,,,まあ理解できた。,
1/3/2023 7:51:49,11,25,11,入った方早い順序から出していくのがbfsの大事なところだと考えました．,11,11,,13,まだ見ていないところに絞って探索しないと時間が無限にかかってしまいます．本質からちょっとだけ離れている気がするので2番目にしました．,4,4,,14,次に見るノードは今見ているノードよりも距離を1増やしてい口方針が大事だとおもいます．距離は1じゃなくなったりするので，3番目にしました．,9,9,,,とても理解できた。,
12/12/2022 2:57:41,1,26,5,"i, jの距離をkを経由する場合としない場合に分けて計算するというワーシャルフロイド法の重要な考え方を表しているため．",8,8,,2,経由頂点のループを一番外側にしなければ計算順序が間違ってしまい，ミスが起こりやすいと考えたため選択した．1番目で選択した箇所ほどアルゴリズムの本質を表している訳ではないので2番目とした．,3,3,,8,"負閉路検出のための条件を表している箇所であるため選択した．1,2番目ほどアルゴリズムの核心部分ではないと考え3番目とした．",8,8,,,まあ理解できた。,
12/15/2022 18:06:30,7,26,25,ワーシャル・フロイドアルゴリズムを用いることでこの問題を解くことができることがこの行から分かり，アルゴリズム名を知っている人はどのように解くのかを把握することができるから．,2,2,,5,"各頂点間の距離をこの行の式で更新していくことで徐々に最小距離を求めていくことができるから．
1番でない理由としては，これはワーシャル・フロイド法の具体的な方法であり．アルゴリズムについて知っている人にとっては既知のこととなってしまうから．",9,9,,8,"負の経路の検出の方法がこの行で表されているから．
3番目である理由は，負の経路があることは例外的なパターンであり，全ての問題に共通するものではないから．",8,8,,"2,3,4: どの順番にfor文ループを回すのかということは重要だから．",まあ理解できた。,
12/16/2022 22:57:39,2,26,5,ぐるぐる回しながら最短距離が更新できるなら更新する、というのがワーシャルフロイド法なので、その更新している行が最重要だと考えた。,9,9,,21,行列Gの初期値は基本的にinfだが、辺があるところは辺のコストにしておかないといけないので、アルゴリズムの直接的な部分ではないが、これも重要だと考えた。,6,6,,23,同じくある頂点から同じ頂点までの最短距離は自明に0なので、これも例外的に初期化しておかないといけない。2番目の行より後ろの行なので、3番目にした。,6,6,,,とても理解できた。,
12/17/2022 23:11:40,3,26,25,ワーシャルフロイド法で解けることに気付くことがこの問題のコアだから。,2,2,,2,ワーシャルフロイド法の肝は中継点から回してノード集合を増やしていくDPの探索順序だと考えているから。,10,10,,5,ワーシャルフロイド法に使っているDPの遷移式そのものはここだから。,9,9,,,とても理解できた。,
12/17/2022 23:37:50,6,26,5,Warshall-Floyd 法は DP の一種であり、遷移式が最も重要。,9,9,,2,k のループを外側にしないと酷い目に遭う。1 番に比べれば細かい注意点。,3,3,,7,負閉路の存在条件を示している。1 番や 2 番と比べると最短路計算の文脈からは外れる。,8,8,,,とても理解できた。,
12/19/2022 18:09:55,8,26,5,三重ループを使いながら、最短経路を計算していくというのがワーシャルフロイド法の肝だから。,12,12,,8,負の閉路ができていたときにそれを検知するというのも重要だから。最短経路の探索の方が重要だと思ったので2番にした。,8,8,,18,十分に大きな値で初期化しておくことも、問題を正しく解くためには大事だから。アルゴリズムそのものではないので3番にした。,6,6,,,まあ理解できた。,
12/21/2022 3:23:32,9,26,5,最短経路の更新を行っている行であるから。ここがなかったり、間違ったりしていると正しく動作しないため、ここが一番大事と考えている。,9,9,,2,最初にkに関してループを回すことを表している行であるから。直接最短経路の更新を行う行ではないものの、ここの順番を間違えていると正しく動作しないため、この順番でやることが大切だと考えている。,10,10,,8,負閉路検出の条件を表している行であるから。負閉路検出は必ず毎回登場するとは限らないため、ワーシャルフロイドで常時注意する必要がある1番目や2番目よりは重要ではないと考えている。,8,8,,,とても理解できた。,
12/21/2022 22:44:52,4,26,5,kを経由したほうが良いのかどうかを順番に見ていくというのがこのアルゴリズムの本質だから。,10,10,,9,NEGATIVE CYCLEがあったかどうかを判定している部分だから。ただ判定方法は簡単だから。,8,8,,12,経路があるのかどうかを判定している部分だから。ただこれは更新も一瞬だから。,8,8,,,とても理解できた。,
12/28/2022 21:51:44,5,26,2,"自分がワーシャルフロイド法のコードを書く際に、i,j,kの順番を誤る事が多く、とくに中点であるkについて先に走査するという部分が間違えやすいと感じたので、この部分が最重要だと感じた。",3,3,,5,一度覚えれば忘れづらいため一番大切ではないと思ったが、ワーシャルフロイド法の本質的な部分であり、2番目に重要だと考えた。,13,13,,8,ワーシャルフロイド法を調べると2~6行目の部分の情報を得られることが多いが、その他でマイナーな負の閉路検出を行う手法について知ることができる手法が書かれている8行目が3番めに重要だと考えた。,13,13,,,とても理解できた。,
12/31/2022 1:18:21,10,26,2,三つのfor文の順番に気をつけることが重要であると思ったため。,3,3,,5,1番に基づいて、5行目の式で更新することが重要であると思ったため。,9,9,,8,1番2番と別に、負の閉路の検出をすることも得られた最短距離が正しいかに関わり、本質ではないが重要であるため。,8,8,,,まあ理解できた。,
1/3/2023 7:56:21,11,26,5,i->jの距離を間の中間地点kを確実に通った時に短くなるかどうかを見ていくのは大事な考え方だと思います．,8,8,,2,kが一番外側に来ることが大事だと思います．実際に更新してる箇所の方がより本質に感じたので2番目にしました．,13,13,,18,初期値をINFにしているところが大事だと感じました．前処理感がつよいので3番目にしました．,6,6,,,とても理解できた。,
12/10/2022 12:54:40,1,27,18,求めたい要素を変換した先に他の要素が存在しなければ，その要素が記録されていないというハッシュの性質を活かしている部分だと考えたため.,14,14,,20,注目したインデックスに目的の要素がない場合に次に探すインデックスを決定する処理を記載しているため．1番ほどハッシュの性質の根幹にはかかわらないと考え，2番目に選択した．,9,9,,8,要素を配置したいインデックスに他要素が既にある場合の処理を記載しているため．2番目と処理としては同等であるため，同じくらい重要だが，便宜上3番目とした.,14,14,,,とても理解できた。,
12/15/2022 18:17:50,7,27,6,問題を解くために，ハッシュを用いることで効率的に探索を可能にしようとしていることがこの行で分かるから．,2,2,,2,"ハッシュテーブルとして配列を用意し，そこにどのハッシュの数字が存在していたかを格納していくことで探索を効率的にしようとしていることが，このハッシュテーブルの宣言で読み取れるから．
1番でない理由としては，ハッシュテーブルよりどのようなハッシュを用いて計算していくのを表す6行目の方が重要であると考えたから．",6,6,,8,"ハッシュの重複があった場合，次に空いているハッシュ値まで値をずらしていく，オープンアドレス法を用いる工夫がこの行から読み取れるから．
3番である理由としては，これは1,2番で挙げた行のハッシュテーブルを利用することに付随するものであり，より重要度は低いと思ったから．",9,9,,,まあ理解できた。,
12/16/2022 23:47:39,2,27,8,探したい数のハッシュ値を計算して、ハッシュ値が存在していれば探したい数も存在する、と考えるアルゴリズムなので、ハッシュ値を計算しているここが重要だと感じた。,12,12,,17,探したい数のハッシュ値を計算して、ハッシュ値が存在していれば探したい数も存在する、と考えるアルゴリズムなので、ハッシュ値を計算しているここが重要だと感じた。2回目にでてきたところなので2番目。,12,12,,20,ハッシュ値の一致を持って「見つかった」と判定するアルゴリズムなので、一致かどうかを判定している行がハッシュの計算に次いで重要だと感じた。,8,8,,,まあ理解できた。,
12/17/2022 23:15:45,3,27,2,ハッシュテーブルを使って探索を効率化しているのがこの問題のコアであり、ハッシュテーブルを作っているのはここだから。,6,6,,8,15行目と合わせてハッシュ値の生成を行っているのはここだから。,12,12,,15,8行目と合わせてハッシュ値の生成を行っているのはここだから。,12,12,,,とても理解できた。,
12/17/2022 23:54:53,6,27,9,挿入時に空いているアドレスを探して記録するというオープンアドレス法の特徴を示している。,9,9,,18,検索時に空のアドレスにぶつかればその key は入っていないと判断するというオープンアドレス法の特徴を示している。1 番の挿入方法から導かれる検索方法だといえる。,14,14,,22,全アドレスを見尽くしても key が見つからない場合もその key 入っていないと判断する。2 番と比べてより自明。,7,7,,,とても理解できた。,
12/19/2022 18:20:10,8,27,8,その数字をどのindexに入れるかというハッシュを定義している、ハッシュ探索の肝の部分だから。,12,12,,20,ハッシュを計算して、実際に挿入されている値と一致すれば「見つかった」ということになり、探索において重要な部分だから。ハッシュ計算の方が本質的だと思ったのでこちらは2番とした。,8,8,,18,2番と同様だが、もしハッシュを計算してそこに値がなければ、その値は「見つからない」ということになるので、これもまた探索で重要だから。重要度は2番と同じ,8,8,,,とても理解できた。,
12/21/2022 3:30:25,9,27,6,ハッシュ化されたxを求める行であるため。今回のハッシュ探索ではxをある値で割った余りをハッシュの値として用いることを示しているため、全ての前提となっていると考え、一番大事と考えている。,12,12,,8,ハッシュ化されたxに対して、どこに値を挿入するかを表す行であるため。ハッシュ化されたxが前提となっているため、ハッシュ化されたxを求めることの次に重要であると考えた。,9,9,,7,ハッシュ化されたxに対して、空きが見つかるまで1を足し続けることで格納する場所を見つけようとしていることを表す行であるから。1を足し続けることは本質ではないため、1番や2番ではないと考えた。,10,10,,15～17行目：値を格納するだけでなく、検索するときも格納するときと同じ処理を行うことを表しており、格納するとき同様に重要と考えている。,とても理解できた。,
12/21/2022 23:00:43,4,27,17,探索の時に見つかるまでindexを変えながら調べるというのがこのアルゴリズムの本質だから。,10,10,,8,挿入の時にもすでに入っていたらindexをずらすということが大事だから。ただメインは探索の方にあるため。,9,9,,20,探索が成功したかどうかを判断する部分だから。ただ処理としてはすごく単純のため。,8,8,,,とても理解できた。,
12/28/2022 22:03:24,5,27,8,insert関数を見ると、10^9までの数を10^4の配列におさめていることがわかり、その手法として8行目の操作をしていることがわかるため、もっとも重要だと考えた。,14,13,×,18,insertではすべてのiについてハッシュを試しており、どのような条件で探索を行うのか想像がつきづらいが、18行目を読むことでhash[index]=-1となるまで探索を進めていることがわかり、どのように数値が格納されているかわかりやすく成るため2番目に重要だと考えた。,14,14,,9,"8,18行目で行われた処理についての補足として、探索と同様に挿入の際にもhash[i]=-1となるまで右に探索を進めていくということがわかるから。",10,10,,,あまり理解できなかった。,
12/31/2022 1:34:47,10,27,8,hashが空いてるところまでindexを更新して、xを入れることが重要であると思ったため。,9,9,,18,hash[index] == -1の時は、その後も調べる必要がないので、return Falseする工夫が重要だと思いました。,1,1,,6,1番2番より基本的かもしれないが、x % MAXの値をハッシュ値とすることも重要だと思いました。,12,12,,,まあ理解できた。,
1/3/2023 8:10:56,11,27,10,ハッシュテーブルに登場した要素を持っておくことで高速に調べられるので重要だと思います．,4,4,,8,ハッシュが埋まっていた場合に隣に移動するという考え方が大事だと思いました．必ずしも隣である必要はないので2番目にしました．,10,10,,20,hashで調べた上で合致していたら同一とみなす手法は高速に調べられるので大事だと思います．ハッシュテーブルを検索するよりも，構築する方法がより大事に感じたので，3番目にしました．,4,4,,,とても理解できた。,
12/12/2022 12:25:47,1,28,22,距離が更新された頂点だけをキューに入れることにより，無駄な距離更新の確認を省くという考え方を表しているため選択した．,4,4,,18,距離が更新された頂点に隣接する頂点に関しては距離の更新の確認を行うというSPFAの考え方を表している行であるため，選択した．1番の方が同じ考え方を端的に表している部分だと考え，こちらは2番目とした．,8,8,,25,"負閉路が検出できる条件を表しており重要だと考えた．SPFAの中心的な考え方は1,2番目であると考えて3番目とした．",8,8,,,まあ理解できた。,
12/15/2022 18:33:17,7,28,39,この問題の解法では，SPFAと呼ばれるアルゴリズムを用いていることがこの行から分かり，アルゴリズム名を知っている人はどのように解くのかを把握することができるから．,2,2,,6,"SPFAではqueueを用いることでより効率的に頂点の最短距離を更新していくことができるため，queueを用いるということを表す行は重要であると思ったから．
1番でない理由は，SPDAのアルゴリズム全体をこの行だけで把握できるわけではなく，アルゴリズムの一部にすぎないから．",9,9,,20,"最短距離を更新できそうなら更新していくという操作を順序に行うことで最終的に全体の最短距離を求めることに繋がるから．
3番である理由は，SPFAにおいてqueueを用いていることの方が重要ではないかと考えたから．",14,14,,"21: すでにqueueに挿入されている頂点はこの行の条件文で除くことで，重複しないようにでき，queueを用いても探索を実現することにつながっているから．
25: 負の経路の存在を判定するのに必要な条件だから．",まあ理解できた。,
12/17/2022 20:19:57,2,28,22,SPFAはベルマンフォード法で最短距離が更新された頂点しか回さないことで高速化を達成しているので、queueを使っているこの行が大事だと考えた。,4,4,,20,一応最短経路を求めるアルゴリズムなので、最短距離が更新できれば更新する、という操作を入れる部分も大事だと感じる。高速化ベルマンフォードの高速化の部分の方が大事だと感じたので2番目。,9,9,,25,回りすぎたら負のサイクルがあるという判定も重要だと考える。上二つの方が最短距離を求める部分でより本質的だと感じたので、これは3番目。,8,8,,,まあ理解できた。,
12/17/2022 23:24:28,3,28,39,このとき方においてはspfaで解けることに気付いていることが肝だから。,2,2,,15,queueに更新されたノードを積んでいき更新できる限り更新するのがSPFAで重要だと思うから。,9,9,,20,SPFAをDPとして見たときに、更新式はここで行われているから。,9,9,,,とても理解できた。,
12/18/2022 0:21:41,6,28,19,最短距離を更新する条件が示されている。最短路問題を解くにあたり根幹となる操作である。,8,8,,22,最短路が更新された頂点を今後の処理対象とすることが示されている。SPFA が高速に動作する原理である。処理時間改善に過ぎないので 1 番ではない。,4,4,,25,"負閉路の存在条件が示されている。1, 2 番と比べると最短路問題の文脈からは外れている。",8,8,,,とても理解できた。,
12/19/2022 18:33:40,8,28,16,キューというデータ構造を用いて、順に経路を探索していくというのはspfaのアルゴリズムで最も大事なことだから。,10,10,,19,最短経路を更新していくための書き方で、重要だと思った。しかしspfa特有の書き方ではないので、2番とした。,9,9,,25,閉路を検出するのも、最短経路の探索においては重要だから。経路探索そのものの方が大切だと思ったので3番とした。,8,8,,,とても理解できた。,
12/21/2022 3:42:18,9,28,23,暫定的に、「まだ最短経路の更新がなされる可能性があるか」を「ある」に変えることを表す行であるから。ここで最短経路の更新可能性を更新することが、正しく最短経路の更新を行う上では重要と考えている。,9,9,,17,暫定的に、「まだ最短経路の更新がなされる可能性があるか」を「ない」に変えることを表す行であるから。ここを更新することで、無駄な頂点を見ないようにすることが可能となり、速くアルゴリズムを作動させるためには重要と考えている。プログラムの速さに関する箇所であるため、1番重要というわけではないと考えている。,9,9,,25,負閉路検出を行う行であるから。負閉路検出は必ずしも必要ではないため、1番や2番ではないと考えている。,8,8,,,まあ理解できた。,
12/21/2022 23:11:35,4,28,22,SPFAではキューをこのように使うということが表れている行だから。,13,13,,20,答えとなるdistを更新する行だから。ただ処理はcostをたすだけで単純だから。,9,9,,25,NEGATIVE CYCLEを判定している部分だから。ただこの判定はSPFAの本質からは離れている。,8,8,,,とても理解できた。,
